date,cot_net_z,cot_change_z,gld_flow_z,usd_return_20d,real_yield_change_20d,vix_z
2019-03-17,1.089284527,-0.04457003326,0.7788919316,0.002711959927,-0.09,-0.8631143683
2019-03-18,0.5052233626,-1.52016427,0.6113226116,0.003817927438,-0.1,-0.8624301815
2019-03-19,0.5068401652,-1.508106285,1.203191642,0.003233139327,-0.08,-0.8175686484
2019-03-20,0.5084606394,-1.496265235,0.7250609048,0.001719627873,-0.1,-0.7237439842
2019-03-21,0.5100848069,-1.484636121,0.7200866821,-0.0004220698762,-0.2,-0.6517277793
2019-03-22,0.5117126899,-1.473214212,0.714207078,-0.00321817404,-0.22,-0.7109803274
2019-03-23,0.5133443104,0.01537668458,0.7083503175,0.001297397348,-0.26,-0.1251320026
2019-03-24,0.5149796907,0.01537668458,0.7025157923,0.001297397348,-0.26,-0.1289318226
2019-03-25,0.9510757424,1.121336767,1.191464247,-6.016086492e-05,-0.24,-0.1327494122
2019-03-26,0.9464378763,1.113431464,0.2491233629,-0.003370091634,-0.24,-0.1671211135
2019-03-27,0.9418271973,1.105621959,0.7416588142,-0.002870279043,-0.23,-0.5141557367
2019-03-28,0.9372433442,1.097907217,0.7362881656,-0.0031829072,-0.19,-0.4193146483
2019-03-29,0.9326859622,1.090286289,0.7342204927,-0.0008824556887,-0.16,-0.5717981541
2019-03-30,0.9281547025,-0.03859244983,0.7321582411,-0.001931347028,-0.19,-0.723707783
2019-03-31,0.9236492223,-0.03859244983,0.7301013753,-0.001931347028,-0.19,-0.724832938
2019-04-01,1.038250355,0.2722940955,0.3979915759,-0.00138425471,-0.2,-0.7259600005
2019-04-02,1.030984636,0.267162459,-0.879084904,-2.436074787e-05,-0.12,-0.79209481
2019-04-03,1.023779365,0.2620133512,-1.742818927,0.003312787832,-0.11,-0.8018563845
2019-04-04,1.016633337,0.2568460533,-2.138460016,-0.0006002265006,-0.08,-0.7240119532
2019-04-05,1.009545376,0.2516598282,-2.295341397,0.00338798148,-0.04,-0.7596928075
2019-04-06,1.002514337,-0.06885466891,-2.261952025,0.003413290976,-0.05,-0.919361913
2019-04-07,0.9955391006,-0.06885466891,-2.229681973,0.003413290976,-0.05,-0.9190413244
2019-04-08,1.284607677,0.7273694143,-2.289566343,0.004675914801,-0.04,-0.9187208884
2019-04-09,1.27597946,0.7302853126,-1.212466226,0.003999740879,-0.05,-0.8415152112
2019-04-10,1.267445173,0.7332149482,-0.9935119301,0.003339439286,0.02,-0.6119908544
2019-04-11,1.259002784,0.7361584597,-0.5843627571,0.0022641992,-0.04,-0.8184623413
2019-04-12,1.25065032,0.739115988,-0.3971725607,-0.0004821878248,0.03,-0.8786837965
2019-04-13,1.242385865,-0.06075756548,-0.396394468,-0.002899230592,0.07,-1.092116182
2019-04-14,1.23420756,-0.06075756548,-0.3956169189,-0.002899230592,0.07,-1.092809604
2019-04-15,0.832135283,-1.147191137,-0.3013026852,-0.0005593569493,0.06,-1.093503754
2019-04-16,0.8274162332,-1.142685622,-0.5917346439,-0.001277025577,0.06,-1.030052726
2019-04-17,0.8227221166,-1.13820784,-0.5019974792,-0.003897526413,0.09,-1.061980674
2019-04-18,0.8180525774,-1.133757452,-0.4408349541,-0.006455077778,0.09,-0.9763570795
2019-04-19,0.8134072656,-1.129334124,-0.4439259598,-0.003732940989,0.09,-1.085890259
2019-04-20,0.8087858371,-0.04891384414,-0.447031413,-0.003816319848,0.09,-1.084039333
2019-04-21,0.8041879532,-0.04891384414,-0.4501514877,-0.003816319848,0.09,-1.082193356
2019-04-22,-0.05417496873,-2.393454507,-0.5809001063,-0.002075064253,0.03,-1.080352303
2019-04-23,-0.05776315951,-2.391944045,-0.5796698454,-0.003022134814,0.06,-1.00712059
2019-04-24,-0.06136479491,-2.390436013,-0.391391865,0.003806623193,0.01,-1.034966285
2019-04-25,-0.06498011721,-2.388930405,-0.3963044036,0.003905376808,-0.04,-0.851658104
2019-04-26,-0.06860937295,-2.387427214,-0.4657432972,0.006943393469,-0.04,-0.8282084364
2019-04-27,-0.07225281303,-0.04765432188,-0.4701979276,0.004384522921,-0.06,-0.937868121
2019-04-28,-0.07591069282,-0.04765432188,-0.4746856506,0.004384522921,-0.06,-0.9380104608
2019-04-29,-0.05845042079,0.009538038425,-0.4809015338,0.006865505326,-0.07,-0.9381528311
2019-04-30,-0.06316932553,0.006842810353,-0.4852736728,0.008649103614,-0.02,-0.8590349732
2019-05-01,-0.06791760149,0.004142748636,-0.2560293464,0.00787577047,0.02,-0.8573104012
2019-05-02,-0.07269594543,0.001437773855,-0.05830009605,0.003244342901,0.02,-0.5061421252
2019-05-03,-0.07750507313,-0.001272194188,-0.1938699973,0.01056901824,0.05,-0.5888588003
2019-05-04,-0.08234572014,-0.06142835267,-0.1956416429,0.007970925143,0.02,-0.918006459
2019-05-05,-0.08721864251,-0.06142835267,-0.197416261,0.007970925143,0.02,-0.9194355083
2019-05-06,0.5809226279,1.71437954,-0.6016415973,0.006721690904,0.02,-0.920867733
2019-05-07,0.575099453,1.697761396,-0.736230151,0.006152136985,-0.04,-0.3797800211
2019-05-08,0.5692815686,1.681464918,-0.7039446377,0.009583972629,-0.07,0.4390583334
2019-05-09,0.5634682386,1.665478711,-0.7052497646,0.007059707621,0,0.4508787895
2019-05-10,0.5576587197,1.649791933,-0.5740746053,0.009977532243,-0.02,0.3826225742
2019-05-11,0.5518522601,-0.09268533206,-0.5764414388,0.007286109486,-0.03,-0.2731943105
2019-05-12,0.5460480993,-0.09268533206,-0.5788168394,0.007286109486,-0.03,-0.2763501439
2019-05-13,0.6747839896,0.2493374192,-0.8170177555,0.006656826645,-0.05,-0.2795193474
2019-05-14,0.6686556986,0.2487005575,-0.3101400625,0.006575325336,-0.07,0.68133313
2019-05-15,0.6625424896,0.2480639257,-0.3529789827,0.004538259398,-0.01,0.1431395346
2019-05-16,0.656443588,0.247427523,-0.7363049348,0.0007393913324,-0.02,-0.2073727091
2019-05-17,0.650358218,0.2467913486,-0.7412862999,0.004831277652,0.02,-0.4554425531
2019-05-18,0.6442856011,-0.09568848201,-0.7463103468,0.008411220619,0.04,-0.3123140301
2019-05-19,0.6382249566,-0.09568848201,-0.7513778368,0.008411220619,0.04,-0.3133611717
2019-05-20,1.363685954,1.724426999,0.3897476161,0.008009681214,0,-0.3144094651
2019-05-21,1.353675457,1.70647446,-0.002339135156,0.008530444879,0.04,-0.2410524894
2019-05-22,1.343824872,1.688889077,0.4174510553,0.01114935193,0.01,-0.5363656044
2019-05-23,1.334131489,1.671656967,0.6977330841,0.005879975805,-0.06,-0.5815245417
2019-05-24,1.324592769,1.654764966,0.6926846021,0.008434506345,-0.05,-0.1167934983
2019-05-25,1.315206345,-0.1409345721,0.6876564348,0.007079363482,-0.07,-0.3526822399
2019-05-26,1.305970015,-0.1409345721,0.6826481939,0.007079363482,-0.07,-0.3568327978
2019-05-27,-0.02900405032,-3.269419214,0.678148023,0.006062518038,-0.04,-0.3610104147
2019-05-28,-0.03424849298,-3.189624702,0.3219726256,0.004056686353,-0.02,-0.3633003278
2019-05-29,-0.03953135564,-3.114786729,0.1446358127,0.006927978628,-0.09,-0.006898710462
2019-05-30,-0.0448536903,-3.044399717,0.142025067,0.006141117953,-0.1,0.07558018452
2019-05-31,-0.05021658302,-2.978027603,0.2459803453,0.007491340167,-0.11,-0.06120182303
2019-06-01,-0.05562115547,-0.05611114715,0.2448417294,0.01033380823,-0.19,0.244152844
2019-06-02,-0.06106856654,-0.05611114715,0.2437036859,0.01033380823,-0.19,0.2387792643
2019-06-03,0.5770365563,1.313459372,0.5208855425,0.007007721175,-0.15,0.2333813622
2019-06-04,0.5710173379,1.30306206,2.438067506,0.004604868793,-0.22,0.2616233045
2019-06-05,0.5649992642,1.292794598,2.570812365,0.002024055621,-0.16,-0.1647034657
2019-06-06,0.5589814005,1.282653679,1.891688005,-3.964334776e-05,-0.19,-0.365249258
2019-06-07,0.5529627947,1.272636107,1.870828521,-0.004043865073,-0.19,-0.4052829089
2019-06-08,0.5469424758,-0.08517826466,1.850455092,-0.006107447101,-0.23,-0.3267961979
2019-06-09,0.5409194525,-0.08517826466,1.83054744,-0.006107447101,-0.23,-0.3315342543
2019-06-10,1.310004059,1.495629206,1.417825726,-0.00494446398,-0.25,-0.3363088581
2019-06-11,1.301946738,1.481822685,-0.4104838077,-0.006744670824,-0.18,-0.4228388768
2019-06-12,1.294055208,1.468237905,-0.4376036781,-0.007413894557,-0.17,-0.4163013555
2019-06-13,1.286329608,1.45486788,0.1675747248,-0.006872178174,-0.16,-0.4400582289
2019-06-14,1.278770345,1.441705918,0.1624399778,-0.003903322347,-0.14,-0.4625691748
2019-06-15,1.271378107,-0.1256379843,0.1572798822,-0.001506711716,-0.1,-0.5869851195
2019-06-16,1.264153877,-0.1256379843,0.152093606,-0.001506711716,-0.1,-0.5875619536
2019-06-17,2.631135606,2.580027132,0.7659108023,-0.001506711716,-0.1,-0.5881392445
2019-06-18,2.598062495,2.535954524,0.7594168374,-0.003000410945,-0.05,-0.5716686293
2019-06-19,2.566289921,2.493692894,0.7804001266,-0.005781036177,-0.08,-0.616599163
2019-06-20,2.535748844,2.453116035,0.3859864299,-0.005240599353,-0.12,-0.7980353355
2019-06-21,2.506376149,2.414109743,0.3877332604,-0.01647172512,-0.13,-0.6953412177
2019-06-22,2.478114064,-0.1703754702,0.3894840051,-0.01618815821,-0.06,-0.5403377105
2019-06-23,2.450909668,-0.1703754702,0.3912386906,-0.01618815821,-0.06,-0.5353432303
2019-06-24,1.414830321,-2.116561073,3.683367514,-0.01406894444,0,-0.5303568687
2019-06-25,1.41044578,-2.095043234,3.901897335,-0.01236185406,-0.07,-0.5576272942
2019-06-26,1.406411195,-2.074029925,3.578946626,-0.01201154874,-0.04,-0.3202058571
2019-06-27,1.402741675,-2.053500598,3.316418558,-0.01221189355,-0.04,-0.3352413558
2019-06-28,1.399454142,-2.033435859,3.045288124,-0.009260667307,-0.02,-0.4217034255
2019-06-29,1.396567549,-0.1380547503,2.98667752,-0.009976947695,-0.04,-0.5884753158
2019-06-30,1.394103138,-0.1380547503,2.930939683,-0.009976947695,-0.04,-0.5839811775
2019-07-01,1.389768278,-0.1177295384,-0.6024790271,-0.007948045067,-0.11,-0.579499579
2019-07-02,1.378498951,-0.1095792057,-0.3024705259,-0.005681256793,-0.09,-0.8096733415
2019-07-03,1.367395575,-0.1012857611,-0.2485006483,-0.005303279683,-0.09,-1.062476946
2019-07-04,1.356454035,-0.09284062945,-0.2476939667,-0.007039847787,-0.11,-1.138270642
2019-07-05,1.345670388,-0.0842345305,-0.08443766545,-0.009423177635,-0.15,-1.130198675
2019-07-06,1.335040857,-0.09718206603,-0.08430668072,-0.006837454931,-0.11,-0.9581667178
2019-07-07,1.324561824,-0.09718206603,-0.08417569975,-0.006837454931,-0.11,-0.9511322309
2019-07-08,1.436847833,0.1283679932,-0.02835906328,-0.007374422688,-0.13,-0.9441595564
2019-07-09,1.425255975,0.1274828181,0.0287560922,-0.007372300757,-0.07,-0.7784374982
2019-07-10,1.413847371,0.1265977683,-0.6964348078,-0.005934938496,0,-0.7413847438
2019-07-11,1.402617554,0.1257128417,0.06528381642,0.002467671156,0.06,-0.9841198586
2019-07-12,1.391562256,0.1248280362,0.06902509153,-1.393270677e-05,0.02,-1.000251594
2019-07-13,1.380677408,-0.1015915153,0.07278181588,-0.0006025895677,0.01,-1.118897518
2019-07-14,1.369959128,-0.1015915153,0.07655427571,-0.0006025895677,0.01,-1.110189285
2019-07-15,2.714260532,2.391257468,0.2167098269,0.0009820689559,0.04,-1.101565506
2019-07-16,2.674357034,2.354787687,0.3263052123,0.0003977797609,-0.01,-1.025496755
2019-07-17,2.636087246,2.319624486,0.3766655178,0.003930663892,-0.02,-0.9757567591
2019-07-18,2.599348516,2.285687636,0.1261980187,0.001891597262,-0.02,-0.7129056968
2019-07-19,2.564047491,2.252903653,1.182103535,0.002551009276,-0.06,-0.8118190157
2019-07-20,2.530099092,-0.1558275345,1.172569496,0.00250824518,-0.06,-0.5937554387
2019-07-21,2.49742562,-0.1558275345,1.163137433,0.00250824518,-0.06,-0.5906553712
2019-07-22,0.9926732504,-2.839226261,1.688910215,0.001269133982,-0.09,-0.5875640879
2019-07-23,0.9858600112,-2.783733618,2.095915002,0.001532756576,-0.07,-0.7957158343
2019-07-24,0.9791237209,-2.730924142,1.996015088,0.0042329517,-0.04,-1.002398933
2019-07-25,0.9724642765,-2.680580805,1.55024085,0.003746075157,-0.05,-1.119184627
2019-07-26,0.9658816743,-2.632510438,0.2523908101,0.001607113693,-0.07,-0.9557405111
2019-07-27,0.9593760152,-0.09110041665,0.2530363373,0.003750221521,-0.05,-1.082809999
2019-07-28,0.9529475101,-0.09110041665,0.253682218,0.003750221521,-0.05,-1.075008772
2019-07-29,0.8189799954,-0.3068782493,-0.3668361044,0.00451639377,-0.05,-1.06727773
2019-07-30,0.814476307,-0.3097899231,-0.1862408935,0.004229303303,-0.07,-0.9053031552
2019-07-31,0.8101014231,-0.3127130337,-0.006763542059,0.004632980531,-0.05,-0.6427129101
2019-08-01,0.805862919,-0.3156477187,-0.05867490105,0.005734259523,-0.1,-0.133551071
2019-08-02,0.8017692929,-0.3185941179,0.5858243939,0.0111650845,-0.15,0.2757862249
2019-08-03,0.7978300939,-0.1040884312,0.5831164508,0.01235443523,-0.15,0.2194807395
2019-08-04,0.7940560726,-0.1040884312,0.5804155612,0.01235443523,-0.15,0.2236471245
2019-08-05,3.059868073,3.372160696,0.9380935519,0.0131188967,-0.12,0.2278385281
2019-08-06,3.009827383,3.291322871,0.7206475082,0.01368563556,-0.18,1.845705549
2019-08-07,2.96221714,3.215475946,0.8689547278,0.01574225357,-0.2,0.8153219814
2019-08-08,2.91686201,3.144115263,1.722980647,0.01675133885,-0.16,0.6559199011
2019-08-09,2.873604956,3.076804976,0.8472422301,0.01396802458,-0.18,0.05793944551
2019-08-10,2.832304922,-0.1428117197,0.8416511214,0.01368857704,-0.17,0.3045647837
2019-08-11,2.792834869,-0.1428117197,0.8360924059,0.01368857704,-0.17,0.3046660037
2019-08-12,3.142280428,0.4448471722,0.5775310843,0.01252241269,-0.18,0.3047672326
2019-08-13,3.09372994,0.4411686808,0.8665981455,0.01262191076,-0.23,1.02400844
2019-08-14,3.047619531,0.4374955666,-0.2291542515,0.01286926129,-0.21,0.1987032938
2019-08-15,3.003780713,0.4338276799,-0.303981457,0.0155518473,-0.26,1.260539066
2019-08-16,2.962062759,0.4301648718,0.164329691,0.01453114763,-0.32,1.046956774
2019-08-17,2.922330507,-0.1615052101,0.1616183668,0.01327362783,-0.29,0.4239594203
2019-08-18,2.884462504,-0.1615052101,0.1589054484,0.01327362783,-0.29,0.4302345767
2019-08-19,2.842813535,-0.1381561716,0.08240560185,0.01289142086,-0.28,0.4365818334
2019-08-20,2.792178886,-0.1326783905,-0.5844578845,0.01528700211,-0.24,0.06821165656
2019-08-21,2.743865087,-0.1271661123,0.5046575938,0.01626050049,-0.24,0.2192707
2019-08-22,2.697697681,-0.1216181801,0.4232744303,0.0097070312,-0.15,-0.1785497754
2019-08-23,2.653520221,-0.1160333972,0.6683697983,0.01006486129,-0.13,0.03424621939
2019-08-24,2.611191948,-0.1342793279,0.6663419678,0.009592344715,-0.22,0.7962676632
2019-08-25,2.570585832,-0.1342793279,0.6643190337,0.009592344715,-0.22,0.7992782832
2019-08-26,2.680143848,0.1356423979,1.151837666,0.006139721114,-0.17,0.8023036155
2019-08-27,2.634619279,0.1361879992,1.144564067,0.008358870995,-0.11,0.6800860573
2019-08-28,2.59102099,0.1367337588,2.097975187,0.008144782433,-0.15,0.9307508957
2019-08-29,2.549213094,0.1372796772,2.243661632,0.01204303106,-0.15,0.7101002775
2019-08-30,2.509072846,0.137825755,1.812654947,0.01391767053,-0.17,0.3667061991
2019-08-31,2.47048905,-0.131696581,1.795057531,0.01473352805,-0.13,0.6667104592
2019-09-01,2.4333607,-0.131696581,1.777817943,0.01473352805,-0.13,0.6945603994
2019-09-02,0.5356581006,-3.527223616,1.763028785,0.01201406709,-0.09,0.724366205
2019-09-03,0.5315144602,-3.433347974,1.192150169,0.01225769254,-0.1,0.7871483636
2019-09-04,0.5273803019,-3.345951938,2.090921447,0.01041921987,-0.05,1.066480885
2019-09-05,0.5232554129,-3.264309201,1.467874851,0.003830276932,-0.02,0.3907136444
2019-09-06,0.5191395817,-3.18780282,0.2982221501,0.003407966956,0,0.07686752729
2019-09-07,0.5150325983,-0.03421743659,0.3021880566,0.0004321882906,0,-0.3330528892
2019-09-08,0.5109135726,-0.03426474725,0.3061775136,0.0004321882906,0,-0.3267149584
2019-09-09,2.096451126,2.606705925,0.4697915868,-0.00220975461,-0.03,-0.3204815002
2019-09-10,2.069254364,2.561851886,0.07059578339,-0.002662461256,0.04,-0.2122713719
2019-09-11,2.042837306,2.51886309,-0.8214396419,-0.000748444226,0.07,-0.229275272
2019-09-12,2.017160627,2.477608229,-1.253633281,-0.0003689634428,0.08,-0.4503757073
2019-09-13,1.992187725,2.438003379,-0.9411671416,-0.003950523824,0.18,-0.6025876319
2019-09-14,1.967884476,-0.08231266784,-0.934976643,-0.004545574672,0.25,-0.7908603803
2019-09-15,1.944270973,-0.08106487022,-0.9288290016,-0.004545574672,0.25,-0.7860358568
2019-09-16,1.62447222,-0.5779280056,-1.363387989,-0.007632634121,0.23,-0.7813150151
2019-09-17,1.608584994,-0.5743742873,-0.8056904379,-0.00615626327,0.23,-0.389382971
2019-09-18,1.592990057,-0.5708306222,-0.3534734887,-0.007585044373,0.23,-0.4795015366
2019-09-19,1.577677276,-0.5672968694,-0.1056468797,-0.009197670725,0.3,-0.6804024371
2019-09-20,1.562636995,-0.5649595737,0.05187217985,-0.009067558132,0.23,-0.6317958921
2019-09-21,1.547860007,-0.06592839328,0.05169636247,-0.008256775914,0.18,-0.08500318551
2019-09-22,1.533337527,-0.06592839328,0.05152054852,-0.008256775914,0.18,-0.08033814846
2019-09-23,0.1906222244,-2.308465077,1.310837237,-0.008256775914,0.18,-0.07565102262
2019-09-24,0.1886181722,-2.274975834,2.379376,-0.008559621947,0.14,-0.2460850579
2019-09-25,0.1866143555,-2.242611572,1.896987297,-0.00382585965,0.1,0.6834210695
2019-09-26,0.1846107496,-2.211307091,2.817943606,0.001490496912,0.12,0.2173158905
2019-09-27,0.18260733,-2.18100237,2.762976855,0.005101204482,0.12,0.2693072216
2019-09-28,0.1806040722,-0.01638099814,2.710653226,0.005059370336,0.15,0.7730081737
2019-09-29,0.1786009514,-0.01638099814,2.660759829,0.005059370336,0.15,0.7747181996
2019-09-30,1.797956802,2.581652865,1.731113173,0.005652651928,0.1,0.7764327763
2019-10-01,1.77843917,2.537553607,0.5826473953,0.007322653681,0.03,0.3508453542
2019-10-02,1.759350196,2.495267664,0.5831703368,0.005515183804,-0.02,1.382250635
2019-10-03,1.740672698,2.454668625,-0.3300754726,0.009668128811,-0.06,2.255570346
2019-10-04,1.722390437,2.415642107,-0.3262876097,0.007648519239,-0.17,1.620357551
2019-10-05,1.704488053,-0.07567129278,-0.3224996874,0.006518069637,-0.21,0.7065048397
2019-10-06,1.686950998,-0.07567129278,-0.318711526,0.006518069637,-0.21,0.7075411755
2019-10-07,0.167492402,-2.426012302,-0.1775765105,0.004304204824,-0.15,0.7085791152
2019-10-08,0.1632255491,-2.391304466,-0.03802865906,0.004878503299,-0.1,1.074057222
2019-10-09,0.1589464344,-2.357783199,-0.03456812918,0.006532075646,-0.15,2.132486435
2019-10-10,0.1546546906,-2.325379259,-0.2286072144,0.005102228189,-0.08,1.406485935
2019-10-11,0.1503499433,-2.294028945,-0.3627591027,0.0008380133792,0.02,0.9338633261
2019-10-12,0.1460318114,-0.03405930846,-0.3583383612,-0.003055079325,0.07,0.06236624912
2019-10-13,0.1416999064,-0.03405930846,-0.3539156777,-0.003055079325,0.07,0.06335222877
2019-10-14,1.438747294,1.87724095,-0.3510345884,-0.004046936622,0.09,0.06433863024
2019-10-15,1.42590516,1.861314018,-0.3512191656,-0.003402071442,0.14,-0.3766071733
2019-10-16,1.413255719,1.845682479,-0.4936354329,-0.007153257001,0.08,-0.8236804926
2019-10-17,1.400793205,1.830336634,-0.5973530141,-0.009209465652,0.05,-0.7585361187
2019-10-18,1.38851208,1.815267224,-0.466196628,-0.01240466931,0.01,-0.7054797806
2019-10-19,1.376407027,-0.05600829662,-0.4743848648,-0.0134843334,0,-0.5015914769
2019-10-20,1.364472935,-0.05600829662,-0.4827060877,-0.0134843334,0,-0.4988137953
2019-10-21,1.114284087,-0.4087155322,-0.0408440482,-0.01536040615,0.01,-0.4960419917
2019-10-22,1.105390938,-0.4087053386,-0.04527054516,-0.01624201527,0.06,-0.6014175548
2019-10-23,1.096583278,-0.4086951451,-0.2549301866,-0.0168012946,0.07,-0.3989023009
2019-10-24,1.08785905,-0.4086849517,-0.2392311364,-0.01361710952,0.1,-0.5919490751
2019-10-25,1.079216255,-0.4086747585,-0.2416409167,-0.01192048247,0.13,-0.7178325522
2019-10-26,1.070652947,-0.05596363169,-0.2440574353,-0.01234931353,0.13,-1.172476079
2019-10-27,1.062167237,-0.05596363169,-0.2464807619,-0.01234931353,0.13,-1.165486125
2019-10-28,-0.08449959138,-1.723716549,-0.7006722602,-0.01255515583,0.1,-1.158558637
2019-10-29,-0.08620475696,-1.705757561,-0.7026032369,-0.01459563261,0.15,-0.9550169531
2019-10-30,-0.08791186897,-1.688165683,-0.4384363433,-0.0144778155,0.13,-0.9118663908
2019-10-31,-0.08962094618,-1.670927026,-0.481025362,-0.009519944134,0.06,-1.280242215
2019-11-01,-0.09133200751,-1.65402842,-0.4831006813,-0.007801485826,-0.05,-0.8946595781
2019-11-02,-0.09304507197,-0.01191761115,-0.4851821708,-0.009353394297,-0.06,-1.284501031
2019-11-03,-0.09476015867,-0.01191761115,-0.4872698787,-0.009353394297,-0.06,-1.279743224
2019-11-04,1.15018273,1.761879586,-0.551775542,-0.009353394297,-0.06,-1.275016428
2019-11-05,1.141042877,1.743598839,-0.5523953963,-0.008121659671,-0.06,-1.043486586
2019-11-06,1.131996165,1.72569967,-0.3863360404,-0.004532653192,0,-0.9235752943
2019-11-07,1.123040353,1.708167527,-0.2629870418,-0.001385669375,-0.02,-1.121191188
2019-11-08,1.114173266,1.690988617,-0.3697493077,-0.0001481042654,0.07,-1.068790383
2019-11-09,1.105392792,-0.04913078881,-0.37145127,0.001801361182,0.07,-1.341749248
2019-11-10,1.09669688,-0.04913078881,-0.3731568627,0.001801361182,0.07,-1.335797165
2019-11-11,0.8990889514,-0.3149970363,-1.2638316,0.002585235205,0.04,-1.32989267
2019-11-12,0.8934898888,-0.3113156882,-1.274485233,0.003090914264,0.06,-1.064347405
2019-11-13,0.8879259615,-0.3076340542,-1.663203152,0.004524438516,0.06,-1.062793074
2019-11-14,0.8823965929,-0.3039519696,-1.693992828,0.006130315049,0.07,-0.9231264512
2019-11-15,0.8769012179,-0.3002692687,-1.592317109,0.006244109534,0.05,-0.8955734198
2019-11-16,0.8714392821,-0.02975754415,-1.595508062,0.003124639249,0.06,-1.301396556
2019-11-17,0.8660102418,-0.02975754415,-1.598713008,0.003124639249,0.06,-1.290817366
2019-11-18,0.6379040825,-0.349748601,-0.636543039,0.003601896878,0,-1.28037038
2019-11-19,0.6324086634,-0.3527775735,-1.00191239,0.003300577601,-0.05,-1.105643002
2019-11-20,0.6269283944,-0.3558195589,-0.6944096074,0.003232510012,-0.05,-0.9383878881
2019-11-21,0.6214627675,-0.3588747168,-0.6666953923,0.007898199073,-0.02,-0.9694238741
2019-11-22,0.6160112776,-0.3619432096,-0.662665595,0.008746993032,0,-0.8246080529
2019-11-23,0.6105734217,-0.04235645857,-0.6586506353,0.01021764226,0.01,-1.147192289
2019-11-24,0.6051486987,-0.04235645857,-0.6546503037,0.01021764226,0.01,-1.145265784
2019-11-25,0.759678127,0.1843092848,-0.6511016786,0.009073694313,0,-1.143344631
2019-11-26,0.7532058252,0.1809385301,0.07198666068,0.007716567712,-0.04,-1.330992686
2019-11-27,0.746758638,0.1775638449,0.07252930414,0.008190324926,-0.03,-1.457576659
2019-11-28,0.7403357125,0.1741850879,0.07307205112,0.008698969662,-0.09,-1.364097587
2019-11-29,0.7339362006,0.1708021161,0.07361490211,0.006736081744,-0.09,-1.357026175
2019-11-30,0.7275592587,-0.06032826461,0.07415785764,0.006676774657,-0.06,-0.9972529853
2019-12-01,0.7212040467,-0.06032826461,0.07470091822,0.006676774657,-0.06,-0.989745123
2019-12-02,-0.1302476224,-1.243075968,0.01120747559,0.006676774657,-0.06,-0.9822965079
2019-12-03,-0.1343792063,-1.23310467,-0.4700816734,0.003268038328,-0.04,-0.05667280808
2019-12-04,-0.1385331243,-1.223249123,-0.8130351561,0.0004287926107,-0.13,0.3648024016
2019-12-05,-0.1427098113,-1.213506426,-0.8510778382,-0.0009434753797,-0.09,-0.1025147882
2019-12-06,-0.1469097119,-1.203873772,-0.8455565472,-0.0004835104058,-0.08,-0.2156004473
2019-12-07,-0.1511332811,-0.02644877389,-0.8400673426,0.0008416344541,-0.06,-0.5784249675
2019-12-08,-0.1553809841,-0.02644877389,-0.8346096859,0.0008416344541,-0.06,-0.5782340821
2019-12-09,-0.07482939476,0.08911890476,-0.9382166852,0.001509077237,-0.03,-0.5780432434
2019-12-10,-0.07881382916,0.08920663451,-0.4655662261,-0.001808834975,-0.02,0.321525388
2019-12-11,-0.08281697958,0.08929436648,-0.4945051055,-0.00491149382,0.01,0.2453777189
2019-12-12,-0.0868392119,0.08938210067,-0.4379565332,-0.005102639547,-0.04,-0.03531014128
2019-12-13,-0.09088089968,0.08946983708,-0.4484954728,-0.008892028907,0.03,-0.4603285185
2019-12-14,-0.0949424244,-0.02601516512,-0.4592759777,-0.01040938744,-0.03,-0.9892628079
2019-12-15,-0.09902417568,-0.02601516512,-0.4703101555,-0.01040938744,-0.03,-0.9886706455
2019-12-16,0.6447710245,0.9779229563,-0.2994006261,-0.01122213695,-0.02,-0.9880790026
2019-12-17,0.6392833391,0.9736134537,-0.30495906,-0.01278328391,0.04,-1.182379108
2019-12-18,0.6338115409,0.9693281981,-0.7243346137,-0.01342129461,0,-1.116150752
2019-12-19,0.6283551273,0.9650668914,-0.5409086961,-0.01251202751,0.02,-0.9973560618
2019-12-20,0.622913599,0.9608292405,-0.5419817704,-0.01299175891,-0.02,-1.027886948
2019-12-21,0.6174864592,-0.0389418464,-0.543056434,-0.01161710513,-0.02,-1.025591057
2019-12-22,0.6120732139,-0.0389418464,-0.544132693,-0.01161710513,-0.02,-1.027315566
2019-12-23,-0.2416978556,-1.161894971,-0.3367013985,-0.01030139863,-0.03,-1.029044693
2019-12-24,-0.2462783275,-1.156710115,-0.339464588,-0.009272836466,0.09,-0.9897235127
2019-12-25,-0.2508909978,-1.151561443,-0.3418256954,-0.007593493984,0.04,-0.9671450447
2019-12-26,-0.2555365256,-1.146448453,0.3336860874,-0.004965467703,0.02,-0.9673637964
2019-12-27,-0.2602155875,-1.141370649,0.3975307722,-0.007757977863,0.01,-0.9772826419
2019-12-28,-0.2649288779,-0.02540510087,0.3931783643,-0.01131046413,0,-0.6659283869
2019-12-29,-0.2696771096,-0.02540510087,0.3888267676,-0.01131046413,0,-0.6694363107
2019-12-30,-0.1939533936,0.0793822984,0.4543263986,-0.009527346312,0.01,-0.6729644558
2019-12-31,-0.2030481271,0.07517636288,0.2369314573,-0.01110583532,0.01,-0.1126023618
2020-01-01,-0.2123259345,0.07095461061,0.2332066383,-0.01273205347,0.05,-0.5394690568
2020-01-02,-0.2217960341,0.06671665225,0.229474695,-0.01040008078,-0.03,-0.540882294
2020-01-03,-0.2314683008,0.0624620905,0.1535231098,-0.006242183226,-0.04,-1.073084176
